BGGId,Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,ComMinPlaytime,ComMaxPlaytime,IsReimplementation,Kickstarted,Score_strategygames,Score_abstracts,Score_familygames,Score_thematic,Score_cgs,Score_wargames,Score_partygames,Score_childrensgames,Rating,Avg_popularity_log,NumAlternates_log,NumImplementations_log,NumExpansions_log,NumWeightVotes_log,Cluster_KMeans,Cluster_Ward,Cluster_DBSCAN
2036,Time: The Game,1983,1.5,2,4,10.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.503506532211591,0.0,0.0,0.0,1.6094379124341005,1,0,0
64610,Star Wars R2-D2 is in Trouble,2009,1.0,2,4,4.0,30.0,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.814890716970161,0.0,0.6931471805599453,0.0,2.079441541679836,1,0,0
3068,Komme Gleich,1996,4.0,2,6,6.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.295836866004329,0.0,0.0,0.0,0.6931471805599453,0,0,0
142084,Kings of Israel,2014,2.375,2,4,11.0,45.0,45.0,0,1,0.0007225433526011,0.0,0.001068376068376,0.0,0.0,0.0,0.0,0.0,3,6.063009714271078,0.6931471805599453,0.0,0.0,3.49650756146648,0,1,0
149951,Warfighter: The Tactical Special Forces Card Game,2014,2.7053,1,6,13.0,30.0,180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0093457943925233,0.0,0.0,3,6.98100574072173,0.0,1.3862943611198906,3.713572066704308,4.564348191467836,0,0,0
35585,Koe zoekt Boer,2008,1.2308,2,5,10.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.238925791033208,0.6931471805599453,0.0,0.0,2.6390573296152584,1,0,0
191982,Knit Wit,2016,1.7222,2,8,10.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126,0.0,2,6.741700694652055,1.0986122886681098,0.0,0.0,2.9444389791664403,1,0,0
20437,Lords of Vegas,2010,2.3556,2,4,11.0,60.0,90.0,0,0,0.0035587188612099,0.0,0.0,0.008695652173913,0.0,0.0,0.0,0.0,3,8.32579052588609,1.0986122886681098,0.0,2.19722457733622,5.602118820879701,0,1,0
260789,Assassin's Creed: Brotherhood of Venice,2021,2.8571,1,4,12.0,30.0,90.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.228511003591184,0.0,0.6931471805599453,1.3862943611198906,2.079441541679836,0,0,0
1691,Whodunit,1972,2.0,2,6,8.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.260961580004268,0.0,0.0,0.0,2.70805020110221,1,0,0
14128,Jupiter,1993,1.5,2,4,8.0,15.0,15.0,0,0,0.0,0.001412429378531,0.0,0.0,0.0,0.0,0.0,0.0,2,3.619886582626985,0.0,0.0,0.0,2.19722457733622,1,0,0
12451,Pro Action Football,1994,1.1429,2,2,6.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.253245844807957,1.9459101490553128,0.0,0.0,2.079441541679836,1,0,0
260015,Gem Hens,2019,2.0,2,4,8.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.189654742026425,0.0,0.0,0.0,0.6931471805599453,1,0,0
296291,Escape from the Starline Express,2019,2.0,2,8,12.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.68051120444342,0.6931471805599453,0.0,0.0,0.6931471805599453,1,0,0
84454,Wer war's?: Löst das Rätsel von Schräghausen!,2010,1.25,2,4,6.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406,2,3.6018680771243066,0.6931471805599453,0.0,0.0,1.6094379124341005,1,0,0
27969,"A Most Dangerous Time: Japan in Chaos, 1570-1584",2009,3.1111,2,4,15.0,240.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0026525198938992,0.0,0.0,3,6.18826412308259,0.0,0.0,0.0,4.007333185232471,0,1,0
55165,Bisikle,2009,1.6364,1,4,7.0,30.0,30.0,0,0,0.0,0.0,0.0008733624454148,0.0,0.0,0.0,0.0,0.0,2,5.691484946845795,0.0,0.6931471805599453,0.6931471805599453,3.1354942159291497,1,0,0
1719,Dark Emperor,1985,3.1429,2,2,14.0,120.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003485535029627,0.0,0.0,1,5.458166067489933,0.0,0.0,0.0,3.091042453358316,0,1,0
198668,Top Hats And Treachery,2017,1.0,2,6,8.0,15.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.7765850345330416,0.0,0.0,0.0,1.0986122886681098,1,0,0
171879,Kraftwagen,2015,2.8468,2,4,12.0,75.0,75.0,0,0,0.0018148820326678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.293697720601438,1.0986122886681098,0.0,0.0,4.718498871295094,0,1,0
23375,HeroCard: Rise of the Shogun,2006,2.4444,2,2,11.0,60.0,90.0,0,0,0.0004746084480303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.093750200806762,0.0,0.0,1.0986122886681098,3.610917912644224,0,1,0
160495,ZhanGuo,2014,3.8304,2,4,14.0,60.0,120.0,0,0,0.0032154340836012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.446196069781101,0.0,0.0,1.3862943611198906,5.41610040220442,0,1,0
209320,Druids,2016,2.0,2,2,10.0,10.0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.7054087560651463,0.0,0.0,0.0,1.0986122886681098,1,0,0
42052,Vinhos,2010,4.2079,2,4,13.0,60.0,135.0,0,0,0.003690036900369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.691352362464155,0.6931471805599453,0.6931471805599453,0.6931471805599453,6.126869184114185,0,1,0
118325,RoboTroc,2012,1.8571,2,4,6.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.3652195163575005,1.3862943611198906,0.0,0.0,2.079441541679836,1,0,0
283746,Godzilla Card Game,2019,2.0,2,4,6.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.071871706370042,0.0,0.0,0.0,1.0986122886681098,1,0,0
148381,Ikonikus,2013,1.1875,2,8,6.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021645021645021,0.0,1,5.311562593298057,1.791759469228055,0.0,0.0,2.833213344056216,1,0,0
28296,Gruble,1989,1.25,2,8,8.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.9444389791664403,0.0,0.6931471805599453,0.0,1.6094379124341005,1,0,0
143131,Constructo,2014,1.4,2,2,8.0,15.0,15.0,0,0,0.0,0.0024271844660194,0.0,0.0,0.0,0.0,0.0,0.0,2,3.737669618283368,1.0986122886681098,0.0,0.0,1.791759469228055,1,0,0
11177,Cardmaster: Adventure Design Deck,1993,1.25,1,4,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.07753744390572,0.0,0.0,0.0,1.6094379124341005,1,0,0
37904,Formula D,2008,1.9743,2,10,8.0,60.0,60.0,1,0,0.0,0.0,0.0068493150684931,0.0058479532163742,0.0,0.0,0.0,0.0,2,9.14494815320913,0.0,0.6931471805599453,3.80666248977032,6.659293919683638,0,0,0
89880,War Stories: Red Storm,2014,2.8889,1,2,10.0,60.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0004522840343735,0.0,0.0,3,4.972125439334381,0.6931471805599453,0.0,1.0986122886681098,2.302585092994046,0,0,0
99791,Road to Enlightenment,2012,3.1538,2,7,13.0,150.0,150.0,0,1,0.0004531037607612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.585999438999818,0.0,0.0,0.0,3.295836866004329,0,0,0
149746,My Little Pony: Collectible Card Game,2013,2.7222,2,2,9.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.006060606060606,0.0,0.0,0.0,1,5.513428746164983,0.0,0.0,2.5649493574615367,2.9444389791664403,0,0,0
194964,Mothership: Tabletop Combat,2016,2.1429,1,6,11.0,45.0,180.0,0,1,0.0004810004810004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.303304908059076,0.0,0.0,1.791759469228055,2.079441541679836,0,0,0
246689,Munchkin Teenage Mutant Ninja Turtles,2018,2.0,3,6,9.0,60.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.807140987643354,0.0,0.0,0.0,1.3862943611198906,1,0,0
265226,Mint Tin Mini Skulduggery,2018,1.0,1,4,8.0,10.0,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.694401319716034,0.0,0.0,0.0,2.4849066497880004,1,0,0
940,Karawane,1990,1.5714,3,5,11.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.870095271317256,1.6094379124341005,0.0,0.0,2.70805020110221,1,0,0
257307,Orbital,2018,2.0,2,4,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.8918202981106265,0.0,0.0,0.0,1.0986122886681098,1,0,0
35466,With Sword and Shield,2008,1.6667,2,6,12.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.80666248977032,0.0,0.0,0.0,1.9459101490553128,1,0,0
164354,Kryptos,2014,1.9091,3,6,11.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.75890177387728,0.0,0.0,0.0,2.4849066497880004,1,0,0
7420,Star Wars Miniatures Battles,1991,3.3529,2,3,14.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006016847172081,0.0,0.0,2,5.045573345457536,0.0,0.0,1.6094379124341005,2.8903717578961645,0,1,0
233016,The African Campaign: Designer Signature Edition,2017,2.4444,1,2,16.0,120.0,180.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0007117437722419,0.0,0.0,2,4.885323992019081,0.0,0.6931471805599453,0.0,2.302585092994046,0,1,0
4909,Fun City Game,1987,1.25,2,4,6.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.773505500807306,0.6931471805599453,0.0,0.0,2.5649493574615367,1,0,0
215609,Monopoly: Pokémon Johto Edition,2016,1.0,2,6,10.0,60.0,180.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.179502370562408,0.0,1.3862943611198906,0.0,0.6931471805599453,1,0,0
260678,Stone Age: Anniversary,2018,2.3462,2,4,8.0,60.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.393057945517042,1.9459101490553128,0.0,1.6094379124341005,3.970291913552122,0,0,0
215482,Road Hog: Rule the Road,2017,1.8,2,5,10.0,30.0,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.045573345457536,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,1,0,0
195421,Near and Far,2017,2.8393,2,4,11.0,90.0,120.0,0,1,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,3,8.99147930439128,1.9459101490553128,0.0,2.079441541679836,5.1298987149230735,0,1,0
3677,Ultimatum: A Game of Nuclear Confrontation,1979,3.05,2,2,15.0,240.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003394433129667,0.0,0.0,1,4.936869143856646,0.0,0.0,0.0,3.044522437723423,0,1,0
7114,Second World War at Sea: SOPAC,1999,3.0909,2,2,12.0,240.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0009380863039399,0.0,0.0,3,5.073088308742806,0.0,0.6931471805599453,0.6931471805599453,3.1354942159291497,0,1,0
258783,Into the Black Forest,2019,2.0,2,4,8.0,30.0,45.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.598481197837295,0.0,0.0,0.0,1.0986122886681098,1,0,0
255608,The Cleaner,2018,2.0,1,1,10.0,45.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.127134385045092,0.0,0.0,0.0,0.6931471805599453,1,0,1
285183,Secret Operation,2019,1.0,4,10,10.0,15.0,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.647590901872044,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,1,0,0
220155,Groves,2018,2.3158,1,4,10.0,60.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.854116355956759,0.0,0.0,0.0,2.995732273553991,0,0,0
226736,Good Little Martian,2017,2.0,1,2,10.0,20.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.267363726353742,0.0,0.0,0.0,1.3862943611198906,1,0,0
161782,Kremlin (Third Edition),2014,2.75,2,6,10.0,45.0,90.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.410156848303572,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341005,0,0,0
34207,Nature of the Beast: Prairie vs. Polar,2012,2.75,2,4,10.0,20.0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.398555936625092,0.0,0.0,0.6931471805599453,1.6094379124341005,1,0,0
257667,Tag City,2018,1.6667,2,4,10.0,20.0,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.955827057601261,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1,0,0
271774,Sherlock Express,2019,1.0,2,6,6.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.838923916414316,1.0986122886681098,0.0,0.0,1.3862943611198906,1,0,0
198408,Gekido: Bot Battles,2017,2.0,2,4,8.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.668730836597282,0.6931471805599453,0.0,0.0,1.9459101490553128,1,0,0
162888,Phoenix Covenant,2017,3.75,2,4,14.0,30.0,90.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.821368637160015,0.0,0.0,0.0,1.6094379124341005,0,1,0
234105,Hippo,2017,1.0,2,4,5.0,15.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.51073695449927,0.6931471805599453,0.0,0.0,1.0986122886681098,1,0,0
299,De Bellis Antiquitatis: Quick Play Wargame Rules with Army Lists for Ancient and Medieval Battles,1990,2.8333,2,6,12.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582,0.0,0.0,3,5.951510231600949,1.3862943611198906,2.079441541679836,1.791759469228055,4.574710978503383,0,0,0
27739,Hearts and Minds: Vietnam 1965-1975,2010,2.8226,2,2,11.0,180.0,180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,3,5.908082938168931,0.0,0.6931471805599453,0.0,4.143134726391533,0,1,0
284616,Small Samurai Empires,2020,2.8214,2,4,10.0,45.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.805134968916488,0.0,0.0,0.0,3.367295829986474,0,0,0
128388,Librium,2011,1.0,2,4,8.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.7054087560651463,0.0,0.6931471805599453,0.0,1.3862943611198906,1,0,0
174219,Time's Up! Kids,2015,1.0,2,12,4.0,20.0,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.075173815233827,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,1,0,0
184371,Justice League: Hero Dice – Batman,2015,1.7143,1,4,8.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.558114235510282,0.0,0.0,0.6931471805599453,2.079441541679836,1,0,0
142132,Dominion Big Box (German),2011,2.5,2,4,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.31303376318693,0.0,0.0,0.6931471805599453,1.0986122886681098,1,0,0
175961,Three Cheers for Master,2015,1.7619,2,6,10.0,20.0,40.0,0,0,0.000568504832291,0.0,0.0,0.0012658227848101,0.0,0.0,0.0,0.0,2,6.42270569153113,1.3862943611198906,0.0,1.6094379124341005,3.091042453358316,1,0,0
84464,Animal Upon Animal: Balancing Bridge,2010,1.12,2,4,4.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,2,5.751513877477391,1.3862943611198906,0.0,0.0,3.258096538021482,1,0,0
98242,Star Trek Deck Building Game: The Next Generation,2011,2.4783,2,5,12.0,60.0,90.0,0,0,0.0,0.0,0.0,0.0016722408026755,0.0094339622641509,0.0,0.0,0.0,2,6.753826796689401,0.0,0.0,2.3978952727983707,4.248495242049359,0,1,0
35901,Verfühlt nochmal!,2003,1.0,2,4,2.0,5.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511,2,3.619886582626985,2.079441541679836,0.0,0.0,1.3862943611198906,1,0,0
20847,Take Stock,2006,1.7922,2,6,10.0,60.0,60.0,0,0,0.0004854368932038,0.0,0.0005783689994216,0.0,0.0,0.0,0.0,0.0,1,5.725761381374976,0.0,0.0,0.0,4.356708826689592,1,0,0
218943,WordSpiel,2017,1.0,2,6,10.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.330733340286331,0.0,0.0,0.0,0.6931471805599453,1,0,0
5794,Landyland,1998,3.5,3,6,8.0,30.0,30.0,0,0,0.0,0.000956937799043,0.0,0.0,0.0,0.0,0.0,0.0,1,4.30406509320417,0.0,0.0,0.0,1.0986122886681098,0,0,0
171500,El Dorado Canyon,2015,1.75,4,6,9.0,30.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.833213344056216,0.0,0.0,1.0986122886681098,1.6094379124341005,1,0,0
172555,Loaded Questions Party,2014,1.0,4,6,10.0,45.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.07753744390572,0.0,0.0,0.0,0.6931471805599453,1,0,0
72751,Fleeting Foxes,2010,1.0,2,4,4.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.4011973816621555,2.4849066497880004,0.0,0.0,1.9459101490553128,1,0,0
9577,"Across Suez: The Battle of the Chinese Farm October 15, 1973",1980,1.92,2,2,8.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004612546125461,0.0,0.0,1,4.979029954680925,0.6931471805599453,0.0,0.0,3.258096538021482,0,0,0
151247,Greed,2014,2.0097,2,5,14.0,30.0,30.0,0,1,0.0010235414534288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.127693699347399,0.6931471805599453,0.0,0.0,4.6443908991413725,1,0,0
489,Pacal,1999,1.6667,2,2,10.0,20.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.137829674161839,0.0,0.6931471805599453,0.0,1.3862943611198906,1,0,0
25613,Through the Ages: A Story of Civilization,2006,4.1755,2,4,14.0,120.0,120.0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8.92110153283615,2.19722457733622,0.6931471805599453,1.791759469228055,7.502738210754851,0,1,0
268899,Foreign Legion Paratroopers: Rapid Response Force,2020,3.4,1,2,16.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004549590536851,0.0,0.0,3,4.110873864173311,0.0,0.0,0.0,1.791759469228055,0,1,0
116998,Thunderstone Advance: Towers of Ruin,2012,2.7386,1,5,12.0,45.0,45.0,1,0,0.0029154518950437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.880678360422766,1.0986122886681098,1.0986122886681098,1.791759469228055,5.488937726156687,0,0,0
48,Krieg und Frieden,1999,2.4638,2,4,13.0,90.0,90.0,1,0,0.0005681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.231137400373402,1.0986122886681098,0.6931471805599453,0.0,4.248495242049359,0,1,0
317311,Switch & Signal,2020,2.1875,2,4,9.0,45.0,45.0,1,0,0.0007552870090634,0.0,0.0011695906432748,0.0,0.0,0.0,0.0,0.0,3,6.2621276143901685,0.6931471805599453,0.6931471805599453,0.0,2.833213344056216,1,0,0
131894,Vietnam Battles: Snoopy's Nose & Iron Triangle,2013,2.7778,1,3,16.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004351610095735,0.0,0.0,2,4.4148164574968725,0.6931471805599453,0.0,0.0,2.302585092994046,0,1,0
243538,Goblivion,2018,2.2174,1,2,11.0,30.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.161910309421742,0.0,0.0,0.6931471805599453,3.1780538303479458,1,0,0
9506,Ooga!,2004,1.1818,2,6,6.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022075055187637,1,4.121743536410215,0.6931471805599453,0.0,0.0,2.4849066497880004,1,0,0
298164,Volle Weide,2020,1.0,2,6,8.0,5.0,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.7535901911063645,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,1,0,0
291066,Endure the Stars 1.5,2019,2.6667,1,6,10.0,30.0,240.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.6759392568762985,0.0,0.6931471805599453,0.0,1.3862943611198906,0,0,0
276498,Paris: La Cité de la Lumière,2019,2.0484,2,2,9.0,30.0,30.0,0,0,0.0018518518518518,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,3,7.642044402873258,2.19722457733622,0.0,1.0986122886681098,4.143134726391533,1,1,0
104,Extrablatt,1991,2.9,3,4,12.0,90.0,90.0,0,0,0.0006067961165048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.278114659230517,0.0,0.0,0.0,3.4339872044851463,0,0,0
154841,Knuckle Sammich: A Kobolds Ate My Baby! Card Game,2013,1.0,2,8,10.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.4148164574968725,0.0,0.0,0.0,1.3862943611198906,1,0,0
10805,A Dark and Bloody Ground,2004,2.8462,1,2,14.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003014772384684,0.0,0.0,1,4.61181472870676,0.6931471805599453,0.0,0.0,2.6390573296152584,0,1,0
177702,Warehouse 51,2015,1.8333,3,5,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.468216190540221,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,1,0,0
1545,Flowerpower,2001,1.4776,1,2,7.0,30.0,30.0,0,0,0.0,0.0064516129032258,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,2,6.096575031510599,0.0,0.0,0.0,4.219507705176107,1,0,0
10154,Treasure of the Pharaohs,1974,1.8,2,6,4.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025125628140703,1,3.672072335797555,1.3862943611198906,0.0,0.0,1.791759469228055,1,0,0
182487,Little Drop of Poison,2015,1.0,3,8,8.0,15.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.550372261356666,0.6931471805599453,0.0,0.0,2.19722457733622,1,0,0
131387,MOD X,2012,1.6667,2,4,9.0,25.0,25.0,0,0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0,0.0,2,4.477336814478207,0.0,0.0,0.0,1.3862943611198906,1,0,0
7331,Rum Rebellion,1983,1.5,2,6,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6018680771243066,0.0,0.0,0.0,1.6094379124341005,1,0,0
23346,10,2006,1.8333,2,7,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6018680771243066,0.6931471805599453,0.0,0.0,1.9459101490553128,1,0,0
170815,Lancaster: Big Box,2015,3.1875,2,5,12.0,60.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.443070811214001,0.0,0.0,0.0,2.833213344056216,0,1,0
152959,The Settlers of Catan (containing 5/6 player expansion),2008,2.4,3,6,8.0,60.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.539585955617669,1.791759469228055,0.0,0.6931471805599453,3.044522437723423,0,0,0
256779,Exceed: Seventh Cross – Hunters vs. Demons Box,2018,2.6667,2,2,10.0,5.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.830976854721785,0.0,0.0,0.0,1.3862943611198906,1,0,0
25749,Gangster,2006,2.1875,2,4,12.0,25.0,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.272025739459553,0.0,0.0,0.6931471805599453,2.833213344056216,1,0,0
164010,Moriarty's Machinations,2014,2.25,5,10,10.0,30.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.7765850345330416,0.0,0.0,0.0,1.6094379124341005,1,0,0
255594,ShipShape,2019,1.5,2,6,10.0,20.0,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.877735781779639,0.0,0.0,0.0,1.6094379124341005,1,0,0
85245,Magician's Kitchen,2010,1.125,2,4,4.0,20.0,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067114093959731,2,5.288267030694535,1.9459101490553128,0.0,0.0,2.833213344056216,1,0,0
93819,War of Honor,2011,3.3529,2,4,12.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.0,2,5.432265339057776,0.0,0.0,0.6931471805599453,2.8903717578961645,0,1,0
38390,Exalted: Legacy of the Unconquered Sun,2008,2.6875,2,5,10.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.001706663351954,0.0,0.0,0.0,2.833213344056216,0,0,0
1217,Secret Labyrinth,1998,1.5,2,4,8.0,30.0,30.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787723785166,1,5.384495062789089,1.6094379124341005,0.6931471805599453,0.0,2.70805020110221,1,0,0
4226,Victory at Midway,1992,2.2593,1,2,15.0,180.0,180.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0014619883040935,0.0,0.0,3,5.470869131746186,0.6931471805599453,0.0,0.0,3.332204510175204,0,1,0
43578,Monster Chase,2009,1.0217,1,6,3.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116279069767441,2,6.631562506578112,2.70805020110221,0.0,0.0,3.8501476017100575,1,0,0
5519,Air Charter,1970,1.375,2,4,10.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.257973986003903,0.0,0.0,0.0,2.833213344056216,1,0,0
10537,Kit & Caboodle,1997,1.5,1,3,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5361166995615263,0.0,0.0,0.0,1.0986122886681098,1,0,0
